"","StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","研究介紹","研究同意書","Q1","Q2","Q3","Q4","Q5","Q5_5_TEXT","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q12_6_TEXT","Q13","Q14","Q14_11_TEXT","Q15_1","Q15_2","Q15_3","Q15_4","Q15_5","Q15_6","Q15_7","Q15_8","Q15_9","Q15_10","Q15_11","Q15_12","Q15_13","Q15_14","Q15_15","Q15_16","Q15_17","Q16_1","Q16_2","Q16_3","Q16_4","Q16_5","Q16_6","Q16_7","Q17_1","Q17_2","Q17_3","Q17_4","Q18_1","Q18_2","Q18_3","Q18_4","Q18_5","Q18_6","Q18_7","Q18_8","Q18_9","Q18_10","Q18_11","Q18_12","Q18_13","Q18_14","Q18_15","Q18_16","Q19","Q19_7_TEXT","Q20","Q20_8_TEXT","Q21_1","Q21_2","Q21_3","Q21_4","Q21_5","Q22_1","Q22_2","Q22_3","Q22_4","Q22_5","Q22_6","Q22_7","Q23","Q24_1","Q24_2","Q24_3","Q24_4","Q24_5","Q24_6","Q24_7","Q24_8","Q24_9","Q25_1","Q25_2","Q25_3","Q25_4","Q25_5","Q25_6","Q26_1","Q26_2","Q26_3","Q26_4","Q26_5","Q26_6","Q27_1","Q27_2","Q27_3","Q28_5","Q28_6","Q28_7","Q29","Q30","Q31","psid","entrySigCheck","verification","expectedSignature","errorMessage","completeLink","screenOutLink","overQuotaLink","invalidSignatureLink","customLink1","customLink2","customLink3"
"895",2022-05-25 00:37:04,2022-05-25 01:04:52,0,"124.244.122.146",100,1668,1,2022-05-25 01:04:53,"R_2dvbZNDG8igFJjP",NA,NA,NA,NA,22.3163,114.1842,"anonymous","EN",NA,1,38,1,2,NA,NA,NA,4,3,2,2,15,1,1,NA,NA,NA,NA,7,5,7,7,4,5,6,5,5,3,5,7,5,5,7,6,5,4,5,4,5,6,5,6,6,7,6,7,7,4,2,1,1,1,6,5,2,2,2,1,7,7,5,6,56,NA,4,NA,1,4,2,3,6,1,3,2,1,1,2,2,4,3,3,1,1,3,2,3,2,3,3,4,3,6,3,6,1,3,5,4,1,5,2,5,5,"不能出去聚會","沒辦法去上班","出門需要報備","擔心一直疫情反覆，公司無法開業","經濟直線下滑，擔心貸款還不上","國家給免費做核酸檢測","2Ol8GD279xrzJdxapQrXVw**","on","success","640b32ac78fe32d8430d5e98840b2deffca4141672a2317d438e99d7f021e284",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xrzJdxapQrXVw**&_k=5923&_s=78f759ac1badd1e7c87f01a008e881ce6d6e5126a265a55574cf690b661028aa","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xrzJdxapQrXVw**&_k=5923&_s=220f357b0447cab165ecb08e0a8c11350d1fc453215e845b5c623487b253933d","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xrzJdxapQrXVw**&_k=5923&_s=f93abbd033876e5243b60a9808ebad4239bd35fd6bea299eed7de1ea1bf2091b","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xrzJdxapQrXVw**&_k=5923&_s=6930b74ee4975ebfac172c9ad2a21efab7656d220e657c6d6b3cc6b79aca376d",NA,NA,NA
"896",2022-05-25 00:53:50,2022-05-25 01:06:09,0,"112.118.133.159",100,739,1,2022-05-25 01:06:10,"R_3n74cnbkK9fkROf",NA,NA,NA,NA,22.4022,113.9866,"anonymous","EN",NA,1,37,1,2,NA,NA,NA,6,3,2,2,15,1,24,NA,NA,NA,NA,9,8,6,6,8,8,6,8,7,4,8,5,7,8,7,8,8,5,4,6,5,6,5,6,6,5,4,4,5,4,3,4,5,4,6,5,6,4,3,5,6,4,6,7,24,NA,25,NA,5,6,4,5,3,2,3,2,4,3,3,2,3,2,3,3,2,3,2,3,3,4,4,5,4,6,4,5,5,4,5,6,6,7,3,4,3,"我非常擔心自己患上新冠病毒 每天出行很擔憂","上下班的規律也有了變動非常的不方便","進出各種公共場所都必須攜帶口罩 有時候忘帶不讓進去","工作有波動工資收入低了疫情的影響非常急躁","每天接觸不同的人很擔心 出門都是備着消毒液","聚會聚都在減少次數 受到疫情的影響大家都很少聚集","2Ol8GD279xoPCBKkSa2jAA**","on","success","8b08e49474ab3bd6e982328f00b429e1d313767933c5b87c2e2c102705396af9",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xoPCBKkSa2jAA**&_k=5923&_s=4fca4f95de1928463373116b81d5219684da36d30fb96c79640a8ea8f926d82a","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xoPCBKkSa2jAA**&_k=5923&_s=9cc92c6da69e37a21e82f5d3f9b22981abfdd0e801fd1292830ed5b2915d6a16","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xoPCBKkSa2jAA**&_k=5923&_s=c1895a6bf9f468af861ad7cd6a3afd2176b016e01b1d3d05a00caf93c70ff93f","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xoPCBKkSa2jAA**&_k=5923&_s=8d86cb672693a02d8a3a189a6ede836db1b5e75958001a7b83ae9d86188d086f",NA,NA,NA
"897",2022-05-25 00:45:35,2022-05-25 01:06:35,0,"1.36.86.244",100,1260,1,2022-05-25 01:06:35,"R_3GuCOnFp6OfgLrw",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,35,1,1,2,2,NA,3,5,2,2,15,1,2,NA,NA,NA,NA,10,10,10,9,7,7,6,7,5,7,6,5,8,8,4,2,1,4,3,6,7,7,6,7,3,3,3,3,5,6,6,7,6,6,5,6,6,6,6,7,6,6,5,5,45,NA,3,NA,5,3,6,2,5,2,1,1,2,3,2,1,4,1,1,1,1,1,2,1,4,1,5,3,6,2,6,6,7,6,6,5,6,5,4,3,4,"不能和朋友在一起區聚餐了","出門的時候必須要帶着口罩","出門的時候會經常帶着酒精","擔心我國的經濟問題。會一直受疫情影響","在工作上面很難進行。需要在家辦公","可以給一些困難的人發一些撫卹金。應急用","2Ol8GD279xpJ-l_qYLf3uQ**","on","success","70367dc71903daa6bb80575f19f0418ab8ff4a75c6473022b9a3b017c85ff981",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xpJ-l_qYLf3uQ**&_k=5923&_s=90680e8ae41da750df964e75334f4a3643995233f3fe3b4e4c73159f84758260","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xpJ-l_qYLf3uQ**&_k=5923&_s=cbfd00d089cb0750896cdc6b1c5a0a4a48f0a3990b66afecbbe2fd4281658ad2","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xpJ-l_qYLf3uQ**&_k=5923&_s=e5677cbef3c6446532f83d59698bfdfc698518c744dffd9bcdffeb197b4bc0d9","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xpJ-l_qYLf3uQ**&_k=5923&_s=6ebc8154ae17a301554da90dfa910c5cc153264ea2b8302fee4d8a6e694ca756",NA,NA,NA
"898",2022-05-25 00:44:57,2022-05-25 01:06:41,0,"219.76.26.120",100,1303,1,2022-05-25 01:06:41,"R_1i2szddpy8tZYKe",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,42,1,1,1,NA,NA,4,3,2,2,15,2,2,NA,NA,NA,NA,8,7,8,7,8,7,6,7,8,8,7,6,8,8,6,7,9,6,5,5,6,5,6,6,6,7,6,7,6,7,5,7,6,5,6,5,6,5,6,5,6,5,5,6,5,NA,35,NA,6,5,6,7,6,3,3,2,4,3,3,4,5,3,2,3,3,4,3,2,4,3,6,7,6,5,6,7,6,5,6,7,5,7,4,4,5,"娛樂生活減少","家人之間見面不容易","收入方面減少","有疫情爆發的時候最擔心那個城市的親戚朋友","出去玩的機會變得很少消費水平也變低了","加強對於新冠疫情的管控防止病毒的進一步的傳播","2Ol8GD279xrDoYgkL8Bgug**","on","success","afadbd438fedac1e3df851c88f5f08b06b00ae87af71a5ea0b6220a29e8df344",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xrDoYgkL8Bgug**&_k=5923&_s=adb924c2d5945d846efcff0cda91b7fa9c9b9ff0f83aae8142a71a60956d51da","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xrDoYgkL8Bgug**&_k=5923&_s=5bcae9de68f08ff831b5bb2e2f6c1aad6b7398aba2f78093e9732b23740e1308","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xrDoYgkL8Bgug**&_k=5923&_s=36ce487adcdbd021eb89fb6d7d008aa3f183b85eaf51aa464d7f90a246753b33","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xrDoYgkL8Bgug**&_k=5923&_s=77440f2f7714caf70f2323bb38fa24f4e34a909a39151aa78c02d8abd3752942",NA,NA,NA
"899",2022-05-25 00:43:12,2022-05-25 01:06:52,0,"203.186.86.170",100,1420,1,2022-05-25 01:06:52,"R_3JaOF6sAdJlh27p",NA,NA,NA,NA,22.3502,114.0957,"anonymous","EN",NA,1,64,1,2,NA,NA,NA,4,3,2,2,15,1,1,NA,NA,NA,NA,6,4,7,5,5,6,1,6,6,4,7,5,5,6,4,7,5,5,4,6,5,6,6,5,7,4,6,5,7,6,6,7,5,5,6,6,4,7,6,7,5,5,7,6,13,NA,26,NA,5,7,6,6,7,1,2,1,3,1,2,1,5,2,1,1,2,2,1,2,1,2,7,5,6,6,7,4,5,5,6,4,5,6,5,4,5,"工作因爲這次疫情變得更加的有挑戰性了。","雖然行動的有限制，但是讓人們更加的團結了。","降低了人與人之間的信任感，也拉遠了人與人之間的距離感。","一直在於國外進出口的貿易問題是非常值得關注的。比較的危險。","因爲疫情的關係，工作變得更加的難以執行和增加了很多。","有一天可以真正研究出消滅病毒的疫苗，而不是控制它。","2Ol8GD279xrM1YzG8VGJYQ**","on","success","188e468544686db452ebfbdf2ae989ea796273a39b7c5945259a77f8bf060dae",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xrM1YzG8VGJYQ**&_k=5923&_s=da185545409e53a3b3fd707657a9fb7fc960093e9f2f80927530bf1b577b2661","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xrM1YzG8VGJYQ**&_k=5923&_s=43ed1ae8b497c4ce9d0009c1bfc694a67557ec9c4bc8e1103302818d4fedb05a","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xrM1YzG8VGJYQ**&_k=5923&_s=c31842b0bfdde6cd6528271445a43395fbf6f7d82644b191b50f87fabc1165ba","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xrM1YzG8VGJYQ**&_k=5923&_s=d9d9823ee89f8ad63bddd2c09ead3826b5d89572c7ca5727e8f1222e489c929d",NA,NA,NA
"900",2022-05-25 00:58:00,2022-05-25 01:08:05,0,"112.118.142.152",100,605,1,2022-05-25 01:08:05,"R_1ikdz6RZFI8TSR1",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,30,1,1,1,NA,NA,4,2,2,2,159,1,4,NA,NA,NA,NA,3,3,2,4,3,1,2,4,3,2,4,1,3,2,2,2,3,5,5,5,4,6,4,5,1,2,3,4,1,2,3,2,1,3,2,1,4,2,3,2,4,1,2,3,2,NA,45,NA,2,2,3,1,2,1,1,1,3,2,2,1,1,1,2,1,3,2,1,1,2,1,1,2,2,1,3,2,1,2,3,2,1,3,1,2,1,"给经济带来来了很不好的","影响不好对很多人的不方便","有很多人感染了","无","对家庭还有对带来了不好的事情还有金融危机","无","2Ol8GD279xrrZei6_4iN-A**","on","success","be3edba30dd18ee3510bba65baf33c70dc980df0faa9b6b66e4d65637096964d",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xrrZei6_4iN-A**&_k=5923&_s=5d32af4e5de1f7393ecce04832777c84e53f2e68897b915e06f4a12af76a5a60","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xrrZei6_4iN-A**&_k=5923&_s=b63dcb80d9e15eeb9a2061fbca4c205d623eb345d8232698a6dd6d694fa82960","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xrrZei6_4iN-A**&_k=5923&_s=ab5624a6fd342ad5fc1aaba48ddf8477255f27914d9d836201c64e9d30fd6443","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xrrZei6_4iN-A**&_k=5923&_s=0bf54fd1b7e7cae37f6d6dbb7a56a9cc991b9c74db76dba1c3a1920d00cc5fbd",NA,NA,NA
"901",2022-05-25 00:37:17,2022-05-25 01:09:08,0,"123.203.87.42",100,1911,1,2022-05-25 01:09:09,"R_ysVUmHVMtnzeqch",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,42,1,2,NA,NA,NA,4,3,2,2,15,1,1,NA,NA,NA,NA,5,7,7,7,5,6,5,7,7,3,4,5,6,5,6,7,3,4,6,7,6,6,4,6,7,6,7,6,6,7,7,5,7,6,6,7,5,7,6,5,5,4,5,6,45,NA,36,NA,6,5,5,5,4,3,3,3,2,3,2,4,3,1,1,1,2,3,4,3,1,2,5,5,3,3,4,5,2,4,1,2,1,2,3,4,4,"無法聚會","坐飛機不方便","去哪都需要核酸證明","經濟問題，家庭收入一直持續下滑，","要幫助孩子上網課，補習功課","無","2Ol8GD279xp98Cz-OYKtkg**","on","success","ecfbe345c7175ae785a133f8b595590b8e1f1ee4bd0d3cd42bf8b1f14c1c2fcc",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xp98Cz-OYKtkg**&_k=5923&_s=aad5254a510fcc1d72cc2141b8b61905d64d62e265eb80792605fbd503980067","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xp98Cz-OYKtkg**&_k=5923&_s=892c6118cbcb78646a1573b9e39c664f43ebf3b1c6f444a6f8afc75d60e123b8","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xp98Cz-OYKtkg**&_k=5923&_s=7b77806d4c345382edd84a37c23105f2c14ccf9af83b303cf70b34d6608aa052","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xp98Cz-OYKtkg**&_k=5923&_s=3bfa1019246ca4c385b1a5d688b35f0e85275ed8f6b94c6ca760f5b677549f7d",NA,NA,NA
"902",2022-05-25 00:53:53,2022-05-25 01:09:49,0,"14.199.132.26",100,955,1,2022-05-25 01:09:49,"R_11ZOvdnh8uyC5CX",NA,NA,NA,NA,22.3163,114.1842,"anonymous","EN",NA,1,36,1,2,NA,NA,NA,5,3,2,2,15,2,12,NA,NA,NA,NA,10,9,6,8,6,8,6,7,6,8,6,7,9,6,8,8,6,6,5,6,5,6,6,5,6,4,4,5,5,4,5,6,6,5,4,6,7,4,5,5,4,6,5,7,245,NA,25,NA,4,4,5,4,6,3,3,4,2,3,3,4,3,2,3,2,3,2,4,2,4,3,4,6,4,4,6,6,6,4,5,6,6,5,3,3,4,"聚會聚都在減少次數 受到疫情的影響大家都很少聚集","出門必須素食攜帶口罩隨時保持衛生近距離接觸","很不方便採購 物價也上漲 供不上搶不到 反而工資收入不穩定","每天都在做覈算 人心惶惶很困擾的情形","進出都在管控 非常好的不方便你去哪裏都需要登記","健康碼隨時排查 一旦變化隨時要求被隔離 生活上面帶來非常的不方便","2Ol8GD279xrzAD7H_xrrzg**","on","success","3ab4bdcc1f0b7c8a9f96f4473e0567c8736aea7392c86696444f2fc2d267d34e",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xrzAD7H_xrrzg**&_k=5923&_s=c68e5d6f908880ea683172727886a5934a3fad770b077f34b866abfcdb3f4250","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xrzAD7H_xrrzg**&_k=5923&_s=4fba22d34c76aaf1de0edea63fa3a1c7e97e1a486cc5b80988e52f2b56b5ba3b","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xrzAD7H_xrrzg**&_k=5923&_s=607dec6202f300b158fa885b2ffe1c0fdefd3a126ac01388c7907526456587e3","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xrzAD7H_xrrzg**&_k=5923&_s=62e70fe3c25d3e94f8b6721a55d0351fdcab7c5b4c020fd9060e2da44ae34b78",NA,NA,NA
"903",2022-05-25 00:40:07,2022-05-25 01:10:07,0,"212.50.245.125",100,1799,1,2022-05-25 01:10:07,"R_2v0JyzP21rxAFZa",NA,NA,NA,NA,34.6946,135.5021,"anonymous","EN",NA,1,45,1,2,NA,NA,NA,5,3,2,2,15,1,1,NA,NA,NA,NA,5,5,6,6,5,6,5,7,4,4,7,8,5,7,7,3,8,5,4,5,4,7,5,5,6,5,4,6,5,2,6,5,4,5,7,7,7,3,4,4,6,6,7,7,45,NA,13,NA,6,6,5,2,5,3,2,4,4,3,4,3,3,2,3,3,2,2,3,1,4,3,5,4,1,4,4,5,4,4,5,6,5,6,3,4,5,"每天戴口罩","無法隨意外出","每天核酸檢測","經濟效益差，擔心借款會逾期","無","無","2Ol8GD279xoMbgnOHXirzw**","on","success","6eeeb95b5a3aa16a6f9be45cc235bf913acb1f7fa56a1311d332922738d3c4bb",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xoMbgnOHXirzw**&_k=5923&_s=b76f16056827b577ca1e83fc4a320767599561fa8ef500bfbbfe3bdd9448947b","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xoMbgnOHXirzw**&_k=5923&_s=74ee3d6c897279e3fe16cc3a119a81ddbb73fc66ec26f7cb1cd807dd4c0646b5","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xoMbgnOHXirzw**&_k=5923&_s=889c72ae80c0680c18de7c57ba757624d984d4d268b44aac77bc2fdd572192ad","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xoMbgnOHXirzw**&_k=5923&_s=cfb10f6b23c239f0e18ad1cc9b5f8d47e4befa0d9037d969341ba8707b6ab3b7",NA,NA,NA
"904",2022-05-25 00:57:10,2022-05-25 01:10:25,0,"119.237.6.93",100,795,1,2022-05-25 01:10:26,"R_AHydMjdFlqwUHW9",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,41,2,2,NA,NA,NA,5,8,2,2,15,2,12,NA,NA,NA,NA,10,8,9,6,7,5,9,8,9,4,8,9,8,10,9,7,9,6,7,4,5,4,6,6,6,5,6,5,6,5,7,7,6,5,7,6,6,7,5,7,6,7,5,6,24,NA,3,NA,6,6,7,6,7,4,2,3,3,2,3,2,2,3,4,2,3,3,2,4,3,3,6,7,7,6,7,7,7,5,7,6,7,7,4,3,3,"出門都必須得戴口罩做好防護","出門特別的麻煩","不能經常去旅遊","個人的衛生情況都更加的注意了出門回家都洗手了","擔心自己或者身邊的人被感染影響他們的身體健康","可以增加對疫情的管控趕緊研發出能夠完全抵抗這個病毒的藥","2Ol8GD279xro_b79RK0nwA**","on","success","d9032cd5c7057d1a2eefc3c39ecb6ee34367aba4bb115dd4de4e040b3728014b",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xro_b79RK0nwA**&_k=5923&_s=1f9ddddaf66d03b62897de81aac71716b6c8bd179503b755cdc3ba476725d8da","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xro_b79RK0nwA**&_k=5923&_s=651c560ff113786b8bae73b2abbed07e9af5248e5135aa835aa54dc29808a2fe","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xro_b79RK0nwA**&_k=5923&_s=2f1c8b3289ec79e637d3ae6fdbc16c6e1adff49f1601e6bb9d0bd5f563afa006","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xro_b79RK0nwA**&_k=5923&_s=ca3bf89e656f04ca3908d5a5cfd6c3a3df9fcb8619abe90adbd3f49bb1a00314",NA,NA,NA
"905",2022-05-25 00:53:56,2022-05-25 01:15:25,0,"183.179.223.65",100,1288,1,2022-05-25 01:15:26,"R_1g7v4dpisy532ll",NA,NA,NA,NA,22.3346,114.2536,"anonymous","EN",NA,1,38,1,2,NA,NA,NA,6,3,2,2,15,1,14,NA,NA,NA,NA,9,7,9,7,9,7,6,5,7,6,9,7,9,8,6,8,7,5,6,5,6,5,7,6,4,5,4,6,5,4,5,5,6,4,3,6,4,3,6,4,5,4,5,6,14,NA,25,NA,5,4,6,4,5,2,3,2,3,3,3,4,3,2,3,2,4,4,3,2,3,4,4,6,4,5,6,4,4,6,4,4,6,5,4,4,4,"我的出行每天整理最困難的問題小區每天排查","上班時間有了變化改變了我的收入非常焦慮","不可以去探望自己的家裏人 每個地區都在嚴格防空","地區隨時封控和道路上面隨時有可能會被阻斷路程不可以返回","收入問題想辦法保持收入來源 再這麼嚴峻的情況下","免費的採集核酸是很大的幫助 還在隔三差五做核酸費用下來也很高","2Ol8GD279xrKnkBsz0R_qA**","on","success","146c7c3b2191d7cd4b899e58722bd65973003bf53fe912b5a74195964329182a",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xrKnkBsz0R_qA**&_k=5923&_s=3df97f39d47968b86c7169dc5e1ec1b1af20ab6b729fb7de4e7ff0d08a4aff29","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xrKnkBsz0R_qA**&_k=5923&_s=e2f2e89a5b5c64ac42b95008f426fea6a34da4133c7068e2b9259e962a71f07f","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xrKnkBsz0R_qA**&_k=5923&_s=60b67e3e94f621475d9b1a9e1ad634b2d65daa2f0a5b7c80855d317887fe1b5c","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xrKnkBsz0R_qA**&_k=5923&_s=894a3963dbc774b6d6a7cd5c54bf8e30bcb66914a3c9af7cc3b06d5b428340b7",NA,NA,NA
"906",2022-05-25 00:44:57,2022-05-25 01:16:14,0,"42.98.56.13",100,1877,1,2022-05-25 01:16:15,"R_1feEdnc57iWnQOK",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,37,1,1,1,NA,NA,4,3,2,2,15,2,2,NA,NA,NA,NA,9,8,7,7,9,8,7,8,7,9,6,8,8,9,7,7,8,5,6,5,6,6,5,6,7,7,5,6,6,6,5,6,5,7,5,5,6,5,6,6,5,7,6,6,13,NA,3,NA,6,5,5,6,5,3,2,3,2,3,2,3,4,3,2,3,2,4,3,4,3,3,5,7,6,5,6,6,7,5,6,5,6,7,4,3,4,"外出變得很不方便","商場不開門","娛樂行業不營業","最擔心的就是家人可能會有感染的風險","無","在封禁的時候需要政府提供的物資生活","2Ol8GD279xox1EH6lMoCCg**","on","success","96a7e5552b2555d0279db1e270cd9fb9ece54d0619f4146619b1c481e6629360",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xox1EH6lMoCCg**&_k=5923&_s=4c76a3e627753e851d1351bf6c4f2d5fd054fc1f918cfe2c2d165cfa2dca18b1","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xox1EH6lMoCCg**&_k=5923&_s=3892b253541f241ae9d760e3e8b5b029edaabce04a0f583d72be3e9e3834db21","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xox1EH6lMoCCg**&_k=5923&_s=85efae726370e34caf115dea270e70367245eff2ba8e5e82d05275c3e699325b","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xox1EH6lMoCCg**&_k=5923&_s=eabd807dde79711fefb57cb2200735041d88c3e020ac55e7fee62e15234d1200",NA,NA,NA
"907",2022-05-25 01:15:26,2022-05-25 01:21:35,0,"210.177.248.177",100,369,1,2022-05-25 01:21:36,"R_3nSDMrOcQaGYilQ",NA,NA,NA,NA,22.3,113.95,"anonymous","EN",NA,1,38,1,2,NA,NA,NA,4,3,2,1,15,1,2,NA,NA,NA,NA,7,3,1,2,2,7,7,5,6,9,9,6,2,6,6,1,6,7,4,7,7,7,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,7,7,6,7,6,6,4,NA,135,NA,5,3,3,3,4,2,1,1,2,1,2,2,4,2,1,3,1,1,1,1,1,1,5,4,5,4,5,5,5,5,3,4,4,5,4,4,4,"日常生活","擔心感染","無","擔心感染","保重身體","通關","2Ol8GD279xp1mDJXIhEu1A**","on","success","5b888988b9996be0da781a47a756b9a95897adfdba2ddb8f3adc2735f5fc6311",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xp1mDJXIhEu1A**&_k=5923&_s=2998a9933cc45b8078632a9204be1a09d50aa4faf14836aa083e53b67245e292","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xp1mDJXIhEu1A**&_k=5923&_s=5da1d1e978ab2bae300f0e69dfab26f8ca140fc97457cb084e72c7d3d45bef50","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xp1mDJXIhEu1A**&_k=5923&_s=50918216dca76d49a69d38bb165c6fd9fb3629370d459cced2387461ccfae60a","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xp1mDJXIhEu1A**&_k=5923&_s=20766bdee866ecd1ea87e85efb5becc7bb51eaa2b95586519324a2f791591a60",NA,NA,NA
"908",2022-05-25 00:53:42,2022-05-25 01:25:30,0,"219.73.96.112",100,1907,1,2022-05-25 01:25:31,"R_UgupxHys5osuokV",NA,NA,NA,NA,22.2908,114.1501,"anonymous","EN",NA,1,43,1,1,2,14,NA,4,3,1,1,15,2,5,NA,NA,NA,NA,7,10,5,7,6,8,6,3,5,7,10,7,2,7,7,7,3,4,5,6,5,6,5,6,6,5,5,3,3,2,2,2,3,3,6,5,1,2,3,6,4,6,7,5,8,NA,9,NA,6,7,7,3,2,1,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,5,2,5,2,3,7,3,3,6,6,5,4,5,3,3,"身体變差了","無","無","收入","國內的親友","通關","2Ol8GD279xoWoIq1l9Pg7g**","on","success","dce5326d812a18d26ea9107733463109690f2a709baee9ce57719ab4ac9698b6",NA,"https://dkr1.ssisurveys.com/projects/end?rst=1&psid=2Ol8GD279xoWoIq1l9Pg7g**&_k=5923&_s=d3703c0e7eba53b8c5cdf166184fcb442459a07fa18d93f52311be547b0a83e1","https://dkr1.ssisurveys.com/projects/end?rst=2&psid=2Ol8GD279xoWoIq1l9Pg7g**&_k=5923&_s=cdc8f267d4505c007d090fa8c7bd636e13b04eecb12fce17f72bc273bedb1a2f","https://dkr1.ssisurveys.com/projects/end?rst=3&psid=2Ol8GD279xoWoIq1l9Pg7g**&_k=5923&_s=cd70fa1789e1dae96f26c1731a68e4e5ccdad48faec7d59e45a6d44f4bc9910a","https://dkr1.ssisurveys.com/projects/end?rst=2&svFlag=1&psid=2Ol8GD279xoWoIq1l9Pg7g**&_k=5923&_s=3fe7e80f638209fa7c86b70f85b43c5c3bfe02715b648a6ca158bb8e549ec2d8",NA,NA,NA
